id,image_id,score
53,053.07.jpg,0.69
53,053.08.jpg,0.67
53,053.09.jpg,0.68
53,053.10.jpg,0.64
53,053.11.jpg,0.58
53,053.12.jpg,0.6
53,053.13.jpg,0.45
53,053.14.jpg,0.65
53,053.15.jpg,0.35
53,053.16.jpg,0.39
53,053.17.jpg,0.48
53,053.18.jpg,0.55
53,053.19.jpg,0.48
53,053.20.jpg,0.46
53,053.21.jpg,0.48
53,053.22.jpg,0.49
53,053.23.jpg,0.48
53,053.24.jpg,0.5
53,053.25.jpg,0.47
53,053.26.jpg,0.26
53,053.27.jpg,0.29
53,053.28.jpg,0.3
53,053.29.jpg,0.38
53,053.30.jpg,0.35
53,053.31.jpg,0.25
53,053.32.jpg,0.3
53,053.33.jpg,0.25
53,053.34.jpg,0.22
53,053.35.jpg,0.24
53,053.36.jpg,0.2
53,053.37.jpg,0.22
54,054.00.jpg,0.63
54,054.01.jpg,0.5
54,054.02.jpg,0.58
54,054.03.jpg,0.5
54,054.04.jpg,0.55
54,054.05.jpg,0.54
54,054.06.jpg,0.51
54,054.07.jpg,0.5
54,054.08.jpg,0.5
54,054.09.jpg,0.46
54,054.10.jpg,0.5
54,054.11.jpg,0.51
54,054.12.jpg,0.5
54,054.13.jpg,0.48
54,054.14.jpg,0.32
54,054.15.jpg,0.29
54,054.16.jpg,0.32
54,054.17.jpg,0.33
54,054.18.jpg,0.35
54,054.19.jpg,0.24
54,054.20.jpg,0.3
54,054.21.jpg,0.29
54,054.22.jpg,0.33
54,054.23.jpg,0.28
54,054.24.jpg,0.18
54,054.25.jpg,0.17
54,054.26.jpg,0.18
55,055.00.jpg,0.65
55,055.01.jpg,0.48
55,055.02.jpg,0.54
55,055.03.jpg,0.48
55,055.04.jpg,0.54
55,055.05.jpg,0.46
55,055.06.jpg,0.55
55,055.07.jpg,0.56
55,055.08.jpg,0.62
55,055.09.jpg,0.54
56,056.00.jpg,0.66
56,056.01.jpg,0.78
56,056.02.jpg,0.76
56,056.03.jpg,0.71
56,056.04.jpg,0.75
56,056.05.jpg,0.67
56,056.06.jpg,0.61
56,056.07.jpg,0.63
56,056.08.jpg,0.54
56,056.09.jpg,0.58
56,056.10.jpg,0.67
56,056.11.jpg,0.73
56,056.12.jpg,0.74
56,056.13.jpg,0.39
56,056.14.jpg,0.31
56,056.15.jpg,0.44
56,056.16.jpg,0.45
56,056.17.jpg,0.43
56,056.18.jpg,0.33
56,056.19.jpg,0.47
56,056.20.jpg,0.57
56,056.21.jpg,0.39
57,057.00.jpg,0.68
57,057.01.jpg,0.43
57,057.02.jpg,0.4
57,057.03.jpg,0.45
57,057.04.jpg,0.48
57,057.05.jpg,0.54
57,057.06.jpg,0.57
57,057.07.jpg,0.44
57,057.08.jpg,0.59
57,057.09.jpg,0.34
57,057.10.jpg,0.34
57,057.11.jpg,0.24
57,057.12.jpg,0.26
58,058.00.jpg,0.77
58,058.01.jpg,0.57
58,058.02.jpg,0.51
58,058.03.jpg,0.65
58,058.04.jpg,0.47
58,058.05.jpg,0.49
58,058.06.jpg,0.33
58,058.07.jpg,0.49
58,058.08.jpg,0.44
58,058.09.jpg,0.43
59,059.00.jpg,0.8
59,059.01.jpg,0.67
59,059.02.jpg,0.7
59,059.03.jpg,0.72
59,059.04.jpg,0.67
59,059.05.jpg,0.6
59,059.06.jpg,0.57
59,059.07.jpg,0.59
59,059.08.jpg,0.61
59,059.09.jpg,0.65
59,059.10.jpg,0.6
59,059.11.jpg,0.5
59,059.12.jpg,0.55
59,059.13.jpg,0.57
59,059.14.jpg,0.35
59,059.15.jpg,0.38
59,059.16.jpg,0.44
59,059.17.jpg,0.38
59,059.18.jpg,0.46
59,059.19.jpg,0.38
59,059.20.jpg,0.28
59,059.21.jpg,0.27
59,059.22.jpg,0.21
59,059.23.jpg,0.23
59,059.24.jpg,0.3
59,059.25.jpg,0.34
60,060.00.jpg,0.78
60,060.01.jpg,0.68
60,060.02.jpg,0.67
60,060.03.jpg,0.64
60,060.04.jpg,0.72
60,060.05.jpg,0.75
60,060.06.jpg,0.5
60,060.07.jpg,0.53
60,060.08.jpg,0.54
60,060.09.jpg,0.61
60,060.10.jpg,0.55
60,060.11.jpg,0.51
60,060.12.jpg,0.59
60,060.13.jpg,0.11
60,060.14.jpg,0.2
60,060.15.jpg,0.16
60,060.16.jpg,0.11
60,060.17.jpg,0.21
60,060.18.jpg,0.38
60,060.19.jpg,0.38
60,060.20.jpg,0.41
60,060.21.jpg,0.38
60,060.22.jpg,0.35
61,061.00.jpg,0.74
61,061.01.jpg,0.76
61,061.02.jpg,0.77
61,061.03.jpg,0.78
61,061.04.jpg,0.8
61,061.05.jpg,0.67
61,061.06.jpg,0.42
61,061.07.jpg,0.43
61,061.08.jpg,0.41
61,061.09.jpg,0.49
61,061.10.jpg,0.42
61,061.11.jpg,0.69
61,061.12.jpg,0.72
61,061.13.jpg,0.69
61,061.14.jpg,0.67
61,061.15.jpg,0.31
61,061.16.jpg,0.3
61,061.17.jpg,0.39
61,061.18.jpg,0.34
61,061.19.jpg,0.27
61,061.20.jpg,0.35
62,062.00.jpg,0.72
62,062.01.jpg,0.72
62,062.02.jpg,0.77
62,062.03.jpg,0.74
62,062.04.jpg,0.7
62,062.05.jpg,0.63
62,062.06.jpg,0.68
62,062.07.jpg,0.58
62,062.08.jpg,0.69
62,062.09.jpg,0.73
62,062.10.jpg,0.73
62,062.11.jpg,0.68
62,062.12.jpg,0.74
62,062.13.jpg,0.16
62,062.14.jpg,0.29
62,062.15.jpg,0.18
62,062.16.jpg,0.26
62,062.17.jpg,0.21
62,062.18.jpg,0.65
62,062.19.jpg,0.7
62,062.20.jpg,0.72
62,062.21.jpg,0.65
62,062.22.jpg,0.58
62,062.23.jpg,0.53
62,062.24.jpg,0.51
62,062.25.jpg,0.54
62,062.26.jpg,0.54
62,062.27.jpg,0.59
63,063.00.jpg,0.64
63,063.01.jpg,0.57
63,063.02.jpg,0.55
63,063.03.jpg,0.69
63,063.04.jpg,0.56
63,063.05.jpg,0.57
63,063.06.jpg,0.56
63,063.07.jpg,0.57
63,063.08.jpg,0.63
63,063.09.jpg,0.67
63,063.10.jpg,0.64
63,063.11.jpg,0.72
63,063.12.jpg,0.53
63,063.13.jpg,0.55
63,063.14.jpg,0.57
63,063.15.jpg,0.53
63,063.16.jpg,0.68
63,063.17.jpg,0.55
63,063.18.jpg,0.45
63,063.19.jpg,0.4
63,063.20.jpg,0.46
63,063.21.jpg,0.48
63,063.22.jpg,0.49
63,063.23.jpg,0.39
63,063.24.jpg,0.38
63,063.25.jpg,0.41
63,063.26.jpg,0.48
63,063.27.jpg,0.43
63,063.28.jpg,0.45
63,063.29.jpg,0.43
63,063.30.jpg,0.44
63,063.31.jpg,0.44
63,063.32.jpg,0.4
63,063.33.jpg,0.31
63,063.34.jpg,0.26
63,063.35.jpg,0.23
63,063.36.jpg,0.2
63,063.37.jpg,0.24
64,064.00.jpg,0.75
64,064.01.jpg,0.65
64,064.02.jpg,0.65
64,064.03.jpg,0.65
64,064.04.jpg,0.74
64,064.05.jpg,0.52
64,064.06.jpg,0.8
64,064.07.jpg,0.51
64,064.08.jpg,0.56
64,064.09.jpg,0.61
64,064.10.jpg,0.52
64,064.11.jpg,0.62
64,064.12.jpg,0.3
64,064.13.jpg,0.29
64,064.14.jpg,0.34
64,064.15.jpg,0.26
64,064.16.jpg,0.38
65,065.00.jpg,0.62
65,065.01.jpg,0.5
65,065.02.jpg,0.6
65,065.03.jpg,0.56
65,065.04.jpg,0.59
65,065.05.jpg,0.55
65,065.06.jpg,0.32
65,065.07.jpg,0.32
65,065.08.jpg,0.33
65,065.09.jpg,0.39
65,065.10.jpg,0.23
66,066.00.jpg,0.73
66,066.01.jpg,0.37
66,066.02.jpg,0.33
66,066.03.jpg,0.43
66,066.04.jpg,0.44
66,066.05.jpg,0.43
66,066.06.jpg,0.58
66,066.07.jpg,0.55
66,066.08.jpg,0.56
66,066.09.jpg,0.57
66,066.10.jpg,0.3
66,066.11.jpg,0.26
66,066.12.jpg,0.33
66,066.13.jpg,0.29
66,066.14.jpg,0.32
66,066.15.jpg,0.43
66,066.16.jpg,0.36
66,066.17.jpg,0.41
66,066.18.jpg,0.37
66,066.19.jpg,0.39
67,067.00.jpg,0.74
67,067.01.jpg,0.75
67,067.02.jpg,0.75
67,067.03.jpg,0.7
67,067.04.jpg,0.69
67,067.05.jpg,0.74
67,067.06.jpg,0.57
67,067.07.jpg,0.44
67,067.08.jpg,0.55
67,067.09.jpg,0.6
67,067.10.jpg,0.41
67,067.11.jpg,0.3
67,067.12.jpg,0.26
67,067.13.jpg,0.36
67,067.14.jpg,0.3
67,067.15.jpg,0.31
67,067.16.jpg,0.2
67,067.17.jpg,0.15
67,067.18.jpg,0.16
67,067.19.jpg,0.18
67,067.20.jpg,0.08
67,067.21.jpg,0.32
67,067.22.jpg,0.25
67,067.23.jpg,0.26
67,067.24.jpg,0.25
67,067.25.jpg,0.25
67,067.26.jpg,0.3
68,068.00.jpg,0.67
68,068.01.jpg,0.71
68,068.02.jpg,0.61
68,068.03.jpg,0.55
68,068.04.jpg,0.62
68,068.05.jpg,0.63
68,068.06.jpg,0.53
68,068.07.jpg,0.57
68,068.08.jpg,0.42
68,068.09.jpg,0.4
68,068.10.jpg,0.14
68,068.11.jpg,0.22
68,068.12.jpg,0.17
68,068.13.jpg,0.27
69,069.00.jpg,0.77
69,069.01.jpg,0.64
69,069.02.jpg,0.64
69,069.03.jpg,0.48
69,069.04.jpg,0.48
69,069.05.jpg,0.42
69,069.06.jpg,0.43
69,069.07.jpg,0.47
69,069.08.jpg,0.41
69,069.09.jpg,0.57
69,069.10.jpg,0.6
69,069.11.jpg,0.3
69,069.12.jpg,0.24
69,069.13.jpg,0.21
69,069.14.jpg,0.22
69,069.15.jpg,0.25
69,069.16.jpg,0.2
69,069.17.jpg,0.21
69,069.18.jpg,0.31
69,069.19.jpg,0.15
69,069.20.jpg,0.34
69,069.21.jpg,0.24
69,069.22.jpg,0.26
69,069.23.jpg,0.27
69,069.24.jpg,0.29
69,069.25.jpg,0.26
70,070.00.jpg,0.77
70,070.01.jpg,0.65
70,070.02.jpg,0.57
70,070.03.jpg,0.58
70,070.04.jpg,0.66
70,070.05.jpg,0.56
70,070.06.jpg,0.57
70,070.07.jpg,0.62
70,070.08.jpg,0.62
70,070.09.jpg,0.34
70,070.10.jpg,0.35
70,070.11.jpg,0.33
70,070.12.jpg,0.36
70,070.13.jpg,0.34
70,070.14.jpg,0.32
70,070.15.jpg,0.45
70,070.16.jpg,0.43
70,070.17.jpg,0.42
71,071.00.jpg,0.73
71,071.01.jpg,0.79
71,071.02.jpg,0.74
71,071.03.jpg,0.7
71,071.04.jpg,0.65
71,071.05.jpg,0.74
71,071.06.jpg,0.63
71,071.07.jpg,0.49
71,071.08.jpg,0.52
71,071.09.jpg,0.32
71,071.10.jpg,0.3
71,071.11.jpg,0.34
71,071.12.jpg,0.31
71,071.13.jpg,0.33
72,072.00.jpg,0.75
72,072.01.jpg,0.65
72,072.02.jpg,0.77
72,072.03.jpg,0.73
72,072.04.jpg,0.81
72,072.05.jpg,0.73
72,072.06.jpg,0.73
72,072.07.jpg,0.74
72,072.08.jpg,0.72
72,072.09.jpg,0.53
72,072.10.jpg,0.56
72,072.11.jpg,0.51
72,072.12.jpg,0.32
72,072.13.jpg,0.29
72,072.14.jpg,0.38
72,072.15.jpg,0.41
72,072.16.jpg,0.34
72,072.17.jpg,0.29
72,072.18.jpg,0.47
72,072.19.jpg,0.52
72,072.20.jpg,0.5
72,072.21.jpg,0.42
72,072.22.jpg,0.39
73,073.00.jpg,0.69
73,073.01.jpg,0.71
73,073.02.jpg,0.76
73,073.03.jpg,0.82
73,073.04.jpg,0.59
73,073.05.jpg,0.65
73,073.06.jpg,0.45
73,073.07.jpg,0.59
73,073.08.jpg,0.65
73,073.09.jpg,0.53
73,073.10.jpg,0.64
73,073.11.jpg,0.47
73,073.12.jpg,0.56
73,073.13.jpg,0.45
73,073.14.jpg,0.45
73,073.15.jpg,0.57
73,073.16.jpg,0.53
73,073.17.jpg,0.37
73,073.18.jpg,0.57
73,073.19.jpg,0.56
73,073.20.jpg,0.48
73,073.21.jpg,0.16
73,073.22.jpg,0.19
73,073.23.jpg,0.26
73,073.24.jpg,0.23
73,073.25.jpg,0.24
73,073.26.jpg,0.33
73,073.27.jpg,0.35
73,073.28.jpg,0.33
73,073.29.jpg,0.27
73,073.30.jpg,0.34
73,073.31.jpg,0.31
74,074.00.jpg,0.7
74,074.01.jpg,0.72
74,074.02.jpg,0.7
74,074.03.jpg,0.63
74,074.04.jpg,0.52
74,074.05.jpg,0.46
74,074.06.jpg,0.45
74,074.07.jpg,0.45
74,074.08.jpg,0.48
74,074.09.jpg,0.38
74,074.10.jpg,0.33
74,074.11.jpg,0.34
74,074.12.jpg,0.4
74,074.13.jpg,0.37
74,074.14.jpg,0.45
74,074.15.jpg,0.35
74,074.16.jpg,0.39
74,074.17.jpg,0.4
74,074.18.jpg,0.36
74,074.19.jpg,0.31
75,075.00.jpg,0.77
75,075.01.jpg,0.71
75,075.02.jpg,0.71
75,075.03.jpg,0.69
75,075.04.jpg,0.72
75,075.05.jpg,0.72
75,075.06.jpg,0.65
75,075.07.jpg,0.65
75,075.08.jpg,0.28
75,075.09.jpg,0.32
75,075.10.jpg,0.3
75,075.11.jpg,0.31
75,075.12.jpg,0.29
75,075.13.jpg,0.53
75,075.14.jpg,0.62
76,076.00.jpg,0.63
76,076.01.jpg,0.56
76,076.02.jpg,0.61
76,076.03.jpg,0.62
76,076.04.jpg,0.62
76,076.05.jpg,0.65
76,076.06.jpg,0.5
76,076.07.jpg,0.53
76,076.08.jpg,0.5
76,076.09.jpg,0.48
76,076.10.jpg,0.43
76,076.11.jpg,0.36
76,076.12.jpg,0.41
76,076.13.jpg,0.39
76,076.14.jpg,0.37
77,077.00.jpg,0.83
77,077.01.jpg,0.82
77,077.02.jpg,0.88
77,077.03.jpg,0.8
77,077.04.jpg,0.2
77,077.05.jpg,0.09
77,077.06.jpg,0.16
77,077.07.jpg,0.1
77,077.08.jpg,0.31
77,077.09.jpg,0.39
77,077.10.jpg,0.32
77,077.11.jpg,0.39
77,077.12.jpg,0.37
77,077.13.jpg,0.41
78,078.00.jpg,0.92
78,078.01.jpg,0.87
78,078.02.jpg,0.95
78,078.03.jpg,0.86
78,078.04.jpg,0.91
78,078.05.jpg,0.8
78,078.06.jpg,0.83
78,078.07.jpg,0.63
78,078.08.jpg,0.64
78,078.09.jpg,0.46
78,078.10.jpg,0.4
78,078.11.jpg,0.49
78,078.12.jpg,0.3
78,078.13.jpg,0.32
78,078.14.jpg,0.38
78,078.15.jpg,0.51
78,078.16.jpg,0.31
78,078.17.jpg,0.58
78,078.18.jpg,0.47
78,078.19.jpg,0.38
78,078.20.jpg,0.44
78,078.21.jpg,0.42
78,078.22.jpg,0.26
78,078.23.jpg,0.37
78,078.24.jpg,0.27
78,078.25.jpg,0.38
78,078.26.jpg,0.2
78,078.27.jpg,0.42
78,078.28.jpg,0.21
78,078.29.jpg,0.18
78,078.30.jpg,0.47
78,078.31.jpg,0.15
78,078.32.jpg,0.12
78,078.33.jpg,0.14
78,078.34.jpg,0.17
78,078.35.jpg,0.15
79,079.00.jpg,0.74
79,079.01.jpg,0.73
79,079.02.jpg,0.76
79,079.03.jpg,0.72
79,079.04.jpg,0.53
79,079.05.jpg,0.42
79,079.06.jpg,0.53
79,079.07.jpg,0.52
79,079.08.jpg,0.61
79,079.09.jpg,0.61
79,079.10.jpg,0.51
79,079.11.jpg,0.24
79,079.12.jpg,0.32
79,079.13.jpg,0.15
79,079.14.jpg,0.27
79,079.15.jpg,0.29
79,079.16.jpg,0.44
79,079.17.jpg,0.4
79,079.18.jpg,0.48
79,079.19.jpg,0.41
79,079.20.jpg,0.4
79,079.21.jpg,0.25
79,079.22.jpg,0.25
79,079.23.jpg,0.29
79,079.24.jpg,0.25
79,079.25.jpg,0.24
80,080.00.jpg,0.67
80,080.01.jpg,0.68
80,080.02.jpg,0.67
80,080.03.jpg,0.71
80,080.04.jpg,0.66
80,080.05.jpg,0.67
80,080.06.jpg,0.11
80,080.07.jpg,0.15
80,080.08.jpg,0.16
80,080.09.jpg,0.18
80,080.10.jpg,0.14
81,081.00.jpg,0.58
81,081.01.jpg,0.59
81,081.02.jpg,0.33
81,081.03.jpg,0.63
82,082.00.jpg,0.79
82,082.01.jpg,0.84
82,082.02.jpg,0.81
82,082.03.jpg,0.87
82,082.04.jpg,0.87
82,082.05.jpg,0.9
82,082.06.jpg,0.54
82,082.07.jpg,0.71
82,082.08.jpg,0.72
82,082.09.jpg,0.64
82,082.10.jpg,0.75
82,082.11.jpg,0.45
82,082.12.jpg,0.57
82,082.13.jpg,0.62
82,082.14.jpg,0.62
82,082.15.jpg,0.65
82,082.16.jpg,0.14
82,082.17.jpg,0.39
82,082.18.jpg,0.27
82,082.19.jpg,0.33
82,082.20.jpg,0.43
82,082.21.jpg,0.24
82,082.22.jpg,0.34
82,082.23.jpg,0.4
82,082.24.jpg,0.36
82,082.25.jpg,0.33
82,082.26.jpg,0.39
83,083.00.jpg,0.81
83,083.01.jpg,0.8
83,083.02.jpg,0.81
83,083.03.jpg,0.81
83,083.04.jpg,0.81
83,083.05.jpg,0.79
83,083.06.jpg,0.59
83,083.07.jpg,0.56
83,083.08.jpg,0.52
83,083.09.jpg,0.53
83,083.10.jpg,0.54
83,083.11.jpg,0.41
83,083.12.jpg,0.41
83,083.13.jpg,0.39
83,083.14.jpg,0.36
83,083.15.jpg,0.31
84,084.00.jpg,0.79
84,084.01.jpg,0.84
84,084.02.jpg,0.86
84,084.03.jpg,0.86
84,084.04.jpg,0.77
84,084.05.jpg,0.85
84,084.06.jpg,0.68
84,084.07.jpg,0.65
84,084.08.jpg,0.7
84,084.09.jpg,0.62
84,084.10.jpg,0.61
84,084.11.jpg,0.65
84,084.12.jpg,0.64
84,084.13.jpg,0.62
84,084.14.jpg,0.62
84,084.15.jpg,0.65
84,084.16.jpg,0.45
84,084.17.jpg,0.51
84,084.18.jpg,0.62
84,084.19.jpg,0.57
84,084.20.jpg,0.64
84,084.21.jpg,0.33
84,084.22.jpg,0.32
84,084.23.jpg,0.37
84,084.24.jpg,0.39
84,084.25.jpg,0.4
84,084.26.jpg,0.4
84,084.27.jpg,0.47
84,084.28.jpg,0.45
84,084.29.jpg,0.37
84,084.30.jpg,0.19
84,084.31.jpg,0.27
84,084.32.jpg,0.29
84,084.33.jpg,0.11
84,084.34.jpg,0.16
85,085.00.jpg,0.8
85,085.01.jpg,0.76
85,085.02.jpg,0.78
85,085.03.jpg,0.67
85,085.04.jpg,0.65
85,085.05.jpg,0.71
85,085.06.jpg,0.6
85,085.07.jpg,0.4
85,085.08.jpg,0.32
85,085.09.jpg,0.35
85,085.10.jpg,0.35
85,085.11.jpg,0.31
85,085.12.jpg,0.44
85,085.13.jpg,0.34
85,085.14.jpg,0.43
85,085.15.jpg,0.43
85,085.16.jpg,0.38
85,085.17.jpg,0.39
85,085.18.jpg,0.47
85,085.19.jpg,0.19
85,085.20.jpg,0.27
85,085.21.jpg,0.14
85,085.22.jpg,0.63
85,085.23.jpg,0.52
85,085.24.jpg,0.53
86,086.00.jpg,0.76
86,086.01.jpg,0.71
86,086.02.jpg,0.8
86,086.03.jpg,0.71
86,086.04.jpg,0.79
86,086.05.jpg,0.7
86,086.06.jpg,0.74
86,086.07.jpg,0.66
86,086.08.jpg,0.57
86,086.09.jpg,0.55
86,086.10.jpg,0.54
86,086.11.jpg,0.5
86,086.12.jpg,0.48
86,086.13.jpg,0.46
86,086.14.jpg,0.37
86,086.15.jpg,0.46
86,086.16.jpg,0.48
86,086.17.jpg,0.56
86,086.18.jpg,0.41
86,086.19.jpg,0.42
86,086.20.jpg,0.44
86,086.21.jpg,0.32
86,086.22.jpg,0.3
86,086.23.jpg,0.27
86,086.24.jpg,0.28
86,086.25.jpg,0.37
86,086.26.jpg,0.24
86,086.27.jpg,0.24
86,086.28.jpg,0.17
86,086.29.jpg,0.36
86,086.30.jpg,0.4
86,086.31.jpg,0.43
86,086.32.jpg,0.43
86,086.33.jpg,0.46
86,086.34.jpg,0.5
87,087.00.jpg,0.76
87,087.01.jpg,0.75
87,087.02.jpg,0.75
87,087.03.jpg,0.76
87,087.04.jpg,0.68
87,087.05.jpg,0.56
88,088.00.jpg,0.61
88,088.01.jpg,0.61
88,088.02.jpg,0.68
88,088.03.jpg,0.62
88,088.04.jpg,0.68
88,088.05.jpg,0.59
88,088.06.jpg,0.63
88,088.07.jpg,0.55
88,088.08.jpg,0.51
88,088.09.jpg,0.45
89,089.00.jpg,0.75
89,089.01.jpg,0.71
89,089.02.jpg,0.72
89,089.03.jpg,0.72
89,089.04.jpg,0.72
89,089.05.jpg,0.71
89,089.06.jpg,0.61
